wavelength [nm],absorbance
628.51785, 0.00163338
628.53285, 0.00161884
628.54785, 0.00160685
628.56286, 0.00159703
628.57786, 0.00158898
628.59286, 0.00158231
628.60786, 0.00157663
628.62286, 0.00157155
628.63786, 0.00156671
628.65287, 0.00156173
628.66787, 0.00155627
628.68287, 0.00155003
628.69787, 0.00154271
628.71287, 0.00153405
628.72787, 0.00152381
628.74287, 0.00151180
628.75788, 0.00149784
628.77288, 0.00148182
628.78788, 0.00146363
628.80288, 0.00144321
628.81788, 0.00142054
628.83288, 0.00139561
628.84788, 0.00136847
628.86289, 0.00133917
628.87789, 0.00130781
628.89289, 0.00127451
628.90789, 0.00123940
628.92289, 0.00120264
628.93789, 0.00116441
628.95290, 0.00112489
628.96790, 0.00108429
628.98290, 0.00104281
628.99790, 0.00100066
629.01290, 0.00095806
629.02790, 0.00091521
629.04290, 0.00087233
629.05791, 0.00082962
629.07291, 0.00078727
629.08791, 0.00074548
629.10291, 0.00070441
629.11791, 0.00066423
629.13291, 0.00062509
629.14791, 0.00058713
629.16292, 0.00055045
629.17792, 0.00051518
629.19292, 0.00048139
629.20792, 0.00044915
629.22292, 0.00041853
629.23792, 0.00038957
629.25293, 0.00036229
629.26793, 0.00033670
629.28293, 0.00031280
629.29793, 0.00029059
629.31293, 0.00027004
629.32793, 0.00025112
629.34293, 0.00023378
629.35794, 0.00021796
629.37294, 0.00020362
629.38794, 0.00019069
629.40294, 0.00017909
629.41794, 0.00016876
629.43294, 0.00015962
629.44794, 0.00015158
629.46295, 0.00014456
629.47795, 0.00013849
629.49295, 0.00013329
629.50795, 0.00012886
629.52295, 0.00012513
629.53795, 0.00012203
629.55296, 0.00011948
629.56796, 0.00011740
629.58296, 0.00011573
629.59796, 0.00011440
629.61296, 0.00011335
629.62796, 0.00011251
629.64296, 0.00011183
629.65797, 0.00011127
629.67297, 0.00011078
629.68797, 0.00011030
629.70297, 0.00010982
629.71797, 0.00010929
629.73297, 0.00010868
629.74797, 0.00010797
629.76298, 0.00010714
629.77798, 0.00010617
629.79298, 0.00010505
629.80798, 0.00010376
629.82298, 0.00010231
629.83798, 0.00010069
629.85299, 0.00009889
629.86799, 0.00009693
629.88299, 0.00009480
629.89799, 0.00009252
629.91299, 0.00009009
629.92799, 0.00008753
629.94299, 0.00008484
629.95800, 0.00008205
629.97300, 0.00007916
629.98800, 0.00007619
630.00300, 0.00007315
630.01800, 0.00007007
630.03300, 0.00006695
630.04800, 0.00006382
630.06301, 0.00006068
630.07801, 0.00005756
630.09301, 0.00005446
630.10801, 0.00005140
630.12301, 0.00004840
630.13801, 0.00004546
630.15302, 0.00004259
630.16802, 0.00003981
630.18302, 0.00003711
630.19802, 0.00003452
630.21302, 0.00003202
630.22802, 0.00002964
630.24302, 0.00002736
630.25803, 0.00002520
630.27303, 0.00002315
630.28803, 0.00002122
630.30303, 0.00001941
630.31803, 0.00001770
630.33303, 0.00001611
630.34803, 0.00001463
630.36304, 0.00001326
630.37804, 0.00001199
630.39304, 0.00001081
630.40804, 0.00000974
630.42304, 0.00000875
630.43804, 0.00000785
630.45305, 0.00000703
630.46805, 0.00000629
630.48305, 0.00000562
630.49805, 0.00000501
630.51305, 0.00000447
630.52805, 0.00000399
630.54305, 0.00000356
630.55806, 0.00000317
630.57306, 0.00000284
630.58806, 0.00000254
630.60306, 0.00000228
630.61806, 0.00000205
630.63306, 0.00000185
630.64806, 0.00000169
630.66307, 0.00000154
630.67807, 0.00000142
630.69307, 0.00000131
630.70807, 0.00000122
630.72307, 0.00000115
630.73807, 0.00000109
630.75308, 0.00000104
630.76808, 0.00000100
630.78308, 0.00000096
630.79808, 0.00000094
630.81308, 0.00000092
630.82808, 0.00000090
630.84308, 0.00000089
630.85809, 0.00000088
630.87309, 0.00000087
630.88809, 0.00000087
630.90309, 0.00000086
630.91809, 0.00000086
630.93309, 0.00000085
630.94809, 0.00000085
630.96310, 0.00000085
630.97810, 0.00000084
630.99310, 0.00000083
631.00810, 0.00000083
631.02310, 0.00000082
631.03810, 0.00000081
631.05311, 0.00000081
631.06811, 0.00000080
631.08311, 0.00000079
631.09811, 0.00000078
631.11311, 0.00000078
631.12811, 0.00000077
631.14311, 0.00000077
631.15812, 0.00000078
631.17312, 0.00000078
631.18812, 0.00000080
631.20312, 0.00000082
631.21812, 0.00000085
631.23312, 0.00000089
631.24812, 0.00000095
631.26313, 0.00000102
631.27813, 0.00000112
631.29313, 0.00000124
631.30813, 0.00000139
631.32313, 0.00000157
631.33813, 0.00000180
631.35314, 0.00000208
631.36814, 0.00000242
631.38314, 0.00000282
631.39814, 0.00000331
631.41314, 0.00000389
631.42814, 0.00000458
631.44314, 0.00000540
631.45815, 0.00000637
631.47315, 0.00000750
631.48815, 0.00000883
631.50315, 0.00001037
631.51815, 0.00001218
631.53315, 0.00001427
631.54815, 0.00001669
631.56316, 0.00001948
631.57816, 0.00002268
631.59316, 0.00002636
631.60816, 0.00003056
631.62316, 0.00003535
631.63816, 0.00004079
631.65317, 0.00004696
631.66817, 0.00005393
631.68317, 0.00006178
631.69817, 0.00007061
631.71317, 0.00008050
631.72817, 0.00009154
631.74317, 0.00010384
631.75818, 0.00011751
631.77318, 0.00013264
631.78818, 0.00014934
631.80318, 0.00016773
631.81818, 0.00018792
631.83318, 0.00021001
631.84818, 0.00023412
631.86319, 0.00026034
631.87819, 0.00028877
631.89319, 0.00031952
631.90819, 0.00035265
631.92319, 0.00038824
631.93819, 0.00042636
631.95320, 0.00046706
631.96820, 0.00051036
631.98320, 0.00055628
631.99820, 0.00060482
632.01320, 0.00065596
632.02820, 0.00070964
632.04320, 0.00076580
632.05821, 0.00082434
632.07321, 0.00088514
632.08821, 0.00094805
632.10321, 0.00101289
632.11821, 0.00107947
632.13321, 0.00114756
632.14821, 0.00121689
632.16322, 0.00128719
632.17822, 0.00135815
632.19322, 0.00142945
632.20822, 0.00150073
632.22322, 0.00157164
632.23822, 0.00164180
632.25323, 0.00171080
632.26823, 0.00177826
632.28323, 0.00184377
632.29823, 0.00190693
632.31323, 0.00196734
632.32823, 0.00202460
632.34323, 0.00207834
632.35824, 0.00212820
632.37324, 0.00217383
632.38824, 0.00221492
632.40324, 0.00225117
632.41824, 0.00228235
632.43324, 0.00230822
632.44824, 0.00232860
632.46325, 0.00234335
632.47825, 0.00235237
632.49325, 0.00235561
632.50825, 0.00235306
632.52325, 0.00234475
632.53825, 0.00233076
632.55326, 0.00231121
632.56826, 0.00228628
632.58326, 0.00225616
632.59826, 0.00222111
632.61326, 0.00218140
632.62826, 0.00213736
632.64326, 0.00208931
632.65827, 0.00203763
632.67327, 0.00198271
632.68827, 0.00192495
632.70327, 0.00186478
632.71827, 0.00180262
632.73327, 0.00173890
632.74827, 0.00167405
632.76328, 0.00160850
632.77828, 0.00154267
632.79328, 0.00147695
632.80828, 0.00141175
632.82328, 0.00134742
632.83828, 0.00128432
632.85329, 0.00122277
632.86829, 0.00116308
632.88329, 0.00110550
632.89829, 0.00105029
632.91329, 0.00099764
632.92829, 0.00094774
632.94329, 0.00090073
632.95830, 0.00085674
632.97330, 0.00081584
632.98830, 0.00077809
633.00330, 0.00074351
633.01830, 0.00071210
633.03330, 0.00068383
633.04830, 0.00065863
633.06331, 0.00063645
633.07831, 0.00061716
633.09331, 0.00060065
633.10831, 0.00058677
633.12331, 0.00057539
633.13831, 0.00056631
633.15332, 0.00055937
633.16832, 0.00055438
633.18332, 0.00055113
633.19832, 0.00054943
633.21332, 0.00054907
633.22832, 0.00054985
633.24332, 0.00055156
633.25833, 0.00055399
633.27333, 0.00055696
633.28833, 0.00056026
633.30333, 0.00056372
633.31833, 0.00056716
633.33333, 0.00057041
633.34833, 0.00057333
633.36334, 0.00057576
633.37834, 0.00057759
633.39334, 0.00057869
633.40834, 0.00057897
633.42334, 0.00057835
633.43834, 0.00057674
633.45335, 0.00057410
633.46835, 0.00057039
633.48335, 0.00056558
633.49835, 0.00055965
633.51335, 0.00055261
633.52835, 0.00054448
633.54335, 0.00053527
633.55836, 0.00052504
633.57336, 0.00051382
633.58836, 0.00050167
633.60336, 0.00048866
633.61836, 0.00047487
633.63336, 0.00046036
633.64836, 0.00044524
633.66337, 0.00042957
633.67837, 0.00041345
633.69337, 0.00039698
633.70837, 0.00038024
633.72337, 0.00036332
633.73837, 0.00034631
633.75338, 0.00032930
633.76838, 0.00031236
633.78338, 0.00029558
633.79838, 0.00027903
633.81338, 0.00026278
633.82838, 0.00024689
633.84338, 0.00023141
633.85839, 0.00021640
633.87339, 0.00020189
633.88839, 0.00018794
633.90339, 0.00017456
633.91839, 0.00016179
633.93339, 0.00014964
633.94839, 0.00013813
633.96340, 0.00012726
633.97840, 0.00011704
633.99340, 0.00010746
634.00840, 0.00009853
634.02340, 0.00009022
634.03840, 0.00008253
634.05341, 0.00007545
634.06841, 0.00006894
634.08341, 0.00006299
634.09841, 0.00005758
634.11341, 0.00005269
634.12841, 0.00004828
634.14341, 0.00004433
634.15842, 0.00004081
634.17342, 0.00003770
634.18842, 0.00003497
634.20342, 0.00003259
634.21842, 0.00003053
634.23342, 0.00002877
634.24842, 0.00002728
634.26343, 0.00002604
634.27843, 0.00002502
634.29343, 0.00002420
634.30843, 0.00002356
634.32343, 0.00002307
634.33843, 0.00002273
634.35344, 0.00002250
634.36844, 0.00002237
634.38344, 0.00002233
634.39844, 0.00002235
634.41344, 0.00002243
634.42844, 0.00002255
634.44344, 0.00002269
634.45845, 0.00002285
634.47345, 0.00002302
634.48845, 0.00002319
634.50345, 0.00002334
634.51845, 0.00002347
634.53345, 0.00002358
634.54845, 0.00002366
634.56346, 0.00002370
634.57846, 0.00002370
634.59346, 0.00002366
634.60846, 0.00002357
634.62346, 0.00002343
634.63846, 0.00002324
634.65347, 0.00002301
634.66847, 0.00002273
634.68347, 0.00002240
634.69847, 0.00002202
634.71347, 0.00002160
634.72847, 0.00002114
634.74347, 0.00002063
634.75848, 0.00002009
634.77348, 0.00001952
634.78848, 0.00001892
634.80348, 0.00001829
634.81848, 0.00001763
634.83348, 0.00001696
634.84848, 0.00001628
634.86349, 0.00001558
634.87849, 0.00001488
634.89349, 0.00001417
634.90849, 0.00001346
634.92349, 0.00001276
634.93849, 0.00001206
634.95350, 0.00001138
634.96850, 0.00001070
634.98350, 0.00001004
634.99850, 0.00000940
635.01350, 0.00000878
635.02850, 0.00000817
635.04350, 0.00000759
635.05851, 0.00000704
635.07351, 0.00000650
635.08851, 0.00000600
635.10351, 0.00000552
635.11851, 0.00000506
635.13351, 0.00000463
635.14851, 0.00000423
635.16352, 0.00000385
635.17852, 0.00000350
635.19352, 0.00000317
635.20852, 0.00000287
635.22352, 0.00000259
635.23852, 0.00000233
635.25353, 0.00000209
635.26853, 0.00000187
635.28353, 0.00000167
635.29853, 0.00000149
635.31353, 0.00000132
635.32853, 0.00000117
635.34353, 0.00000104
635.35854, 0.00000092
635.37354, 0.00000081
635.38854, 0.00000071
635.40354, 0.00000062
635.41854, 0.00000055
635.43354, 0.00000048
635.44854, 0.00000042
635.46355, 0.00000037
635.47855, 0.00000032
635.49355, 0.00000028
635.50855, 0.00000024
635.52355, 0.00000021
635.53855, 0.00000019
635.55356, 0.00000017
635.56856, 0.00000015
635.58356, 0.00000013
635.59856, 0.00000012
635.61356, 0.00000011
635.62856, 0.00000010
635.64356, 0.00000009
635.65857, 0.00000008
635.67357, 0.00000008
635.68857, 0.00000008
635.70357, 0.00000007
635.71857, 0.00000007
635.73357, 0.00000007
635.74857, 0.00000008
635.76358, 0.00000008
635.77858, 0.00000008
635.79358, 0.00000009
635.80858, 0.00000009
635.82358, 0.00000010
635.83858, 0.00000011
635.85359, 0.00000013
635.86859, 0.00000014
635.88359, 0.00000016
635.89859, 0.00000019
635.91359, 0.00000022
635.92859, 0.00000026
635.94359, 0.00000030
635.95860, 0.00000036
635.97360, 0.00000042
635.98860, 0.00000050
636.00360, 0.00000060
636.01860, 0.00000072
636.03360, 0.00000086
636.04860, 0.00000103
636.06361, 0.00000122
636.07861, 0.00000146
636.09361, 0.00000174
636.10861, 0.00000208
636.12361, 0.00000247
636.13861, 0.00000293
636.15362, 0.00000347
636.16862, 0.00000411
636.18362, 0.00000485
636.19862, 0.00000571
636.21362, 0.00000672
636.22862, 0.00000788
636.24362, 0.00000922
636.25863, 0.00001076
636.27363, 0.00001253
636.28863, 0.00001456
636.30363, 0.00001687
636.31863, 0.00001951
636.33363, 0.00002250
636.34863, 0.00002589
636.36364, 0.00002971
636.37864, 0.00003401
636.39364, 0.00003885
636.40864, 0.00004426
636.42364, 0.00005029
636.43864, 0.00005701
636.45365, 0.00006447
636.46865, 0.00007272
636.48365, 0.00008182
636.49865, 0.00009184
636.51365, 0.00010282
636.52865, 0.00011482
636.54365, 0.00012791
636.55866, 0.00014213
636.57366, 0.00015755
636.58866, 0.00017419
636.60366, 0.00019212
636.61866, 0.00021136
636.63366, 0.00023195
636.64866, 0.00025391
636.66367, 0.00027725
636.67867, 0.00030198
636.69367, 0.00032810
636.70867, 0.00035559
636.72367, 0.00038442
636.73867, 0.00041455
636.75368, 0.00044592
636.76868, 0.00047847
636.78368, 0.00051211
636.79868, 0.00054675
636.81368, 0.00058227
636.82868, 0.00061855
636.84368, 0.00065546
636.85869, 0.00069283
636.87369, 0.00073050
636.88869, 0.00076830
636.90369, 0.00080604
636.91869, 0.00084352
636.93369, 0.00088053
636.94869, 0.00091688
636.96370, 0.00095234
636.97870, 0.00098670
636.99370, 0.00101975
637.00870, 0.00105128
637.02370, 0.00108107
637.03870, 0.00110894
637.05371, 0.00113468
637.06871, 0.00115812
637.08371, 0.00117910
637.09871, 0.00119746
637.11371, 0.00121308
637.12871, 0.00122583
637.14371, 0.00123562
637.15872, 0.00124239
637.17372, 0.00124608
637.18872, 0.00124667
637.20372, 0.00124415
637.21872, 0.00123855
637.23372, 0.00122990
637.24872, 0.00121828
637.26373, 0.00120378
637.27873, 0.00118649
637.29373, 0.00116656
637.30873, 0.00114412
637.32373, 0.00111935
637.33873, 0.00109242
637.35374, 0.00106351
637.36874, 0.00103284
637.38374, 0.00100061
637.39874, 0.00096703
637.41374, 0.00093233
637.42874, 0.00089672
637.44374, 0.00086043
637.45875, 0.00082367
637.47375, 0.00078665
637.48875, 0.00074957
637.50375, 0.00071265
637.51875, 0.00067606
637.53375, 0.00063998
637.54875, 0.00060458
637.56376, 0.00057001
637.57876, 0.00053641
637.59376, 0.00050390
637.60876, 0.00047260
637.62376, 0.00044260
637.63876, 0.00041399
637.65377, 0.00038682
637.66877, 0.00036116
637.68377, 0.00033704
637.69877, 0.00031449
637.71377, 0.00029352
637.72877, 0.00027414
637.74377, 0.00025634
637.75878, 0.00024009
637.77378, 0.00022538
637.78878, 0.00021216
637.80378, 0.00020040
637.81878, 0.00019003
637.83378, 0.00018101
637.84878, 0.00017327
637.86379, 0.00016675
637.87879, 0.00016137
637.89379, 0.00015707
637.90879, 0.00015377
637.92379, 0.00015139
637.93879, 0.00014985
637.95380, 0.00014907
637.96880, 0.00014898
637.98380, 0.00014950
637.99880, 0.00015055
638.01380, 0.00015206
638.02880, 0.00015394
638.04380, 0.00015612
638.05881, 0.00015854
638.07381, 0.00016113
638.08881, 0.00016381
638.10381, 0.00016653
638.11881, 0.00016923
638.13381, 0.00017186
638.14881, 0.00017435
638.16382, 0.00017666
638.17882, 0.00017876
638.19382, 0.00018059
638.20882, 0.00018213
638.22382, 0.00018334
638.23882, 0.00018419
638.25383, 0.00018468
638.26883, 0.00018477
638.28383, 0.00018446
638.29883, 0.00018375
638.31383, 0.00018261
638.32883, 0.00018107
638.34383, 0.00017912
638.35884, 0.00017677
638.37384, 0.00017403
638.38884, 0.00017093
638.40384, 0.00016747
638.41884, 0.00016368
638.43384, 0.00015959
638.44884, 0.00015522
638.46385, 0.00015060
638.47885, 0.00014575
638.49385, 0.00014072
638.50885, 0.00013552
638.52385, 0.00013019
638.53885, 0.00012475
638.55386, 0.00011925
638.56886, 0.00011371
638.58386, 0.00010816
638.59886, 0.00010262
638.61386, 0.00009712
638.62886, 0.00009169
638.64386, 0.00008635
638.65887, 0.00008112
638.67387, 0.00007602
638.68887, 0.00007106
638.70387, 0.00006626
638.71887, 0.00006164
638.73387, 0.00005719
638.74887, 0.00005294
638.76388, 0.00004889
638.77888, 0.00004503
638.79388, 0.00004138
638.80888, 0.00003794
638.82388, 0.00003471
638.83888, 0.00003167
638.85389, 0.00002884
638.86889, 0.00002620
638.88389, 0.00002376
638.89889, 0.00002150
638.91389, 0.00001942
638.92889, 0.00001751
638.94389, 0.00001576
638.95890, 0.00001417
638.97390, 0.00001273
638.98890, 0.00001142
639.00390, 0.00001025
639.01890, 0.00000919
639.03390, 0.00000825
639.04890, 0.00000742
639.06391, 0.00000668
639.07891, 0.00000603
639.09391, 0.00000547
639.10891, 0.00000498
639.12391, 0.00000456
639.13891, 0.00000420
639.15392, 0.00000390
639.16892, 0.00000365
639.18392, 0.00000345
639.19892, 0.00000328
639.21392, 0.00000316
639.22892, 0.00000306
639.24392, 0.00000300
639.25893, 0.00000296
639.27393, 0.00000294
639.28893, 0.00000294
639.30393, 0.00000295
639.31893, 0.00000298
639.33393, 0.00000301
639.34893, 0.00000306
639.36394, 0.00000311
639.37894, 0.00000316
639.39394, 0.00000322
639.40894, 0.00000328
639.42394, 0.00000334
639.43894, 0.00000339
639.45395, 0.00000344
639.46895, 0.00000349
639.48395, 0.00000353
639.49895, 0.00000357
639.51395, 0.00000360
639.52895, 0.00000363
639.54395, 0.00000364
639.55896, 0.00000365
639.57396, 0.00000365
639.58896, 0.00000364
639.60396, 0.00000363
639.61896, 0.00000360
639.63396, 0.00000357
639.64896, 0.00000353
639.66397, 0.00000348
639.67897, 0.00000342
639.69397, 0.00000335
639.70897, 0.00000328
639.72397, 0.00000321
639.73897, 0.00000312
639.75398, 0.00000303
639.76898, 0.00000294
639.78398, 0.00000284
639.79898, 0.00000274
639.81398, 0.00000263
639.82898, 0.00000253
639.84398, 0.00000242
639.85899, 0.00000231
639.87399, 0.00000220
639.88899, 0.00000209
639.90399, 0.00000198
639.91899, 0.00000187
639.93399, 0.00000176
639.94899, 0.00000166
639.96400, 0.00000156
639.97900, 0.00000146
639.99400, 0.00000136
640.00900, 0.00000126
640.02400, 0.00000117
640.03900, 0.00000109
640.05401, 0.00000101
640.06901, 0.00000093
640.08401, 0.00000085
640.09901, 0.00000078
640.11401, 0.00000072
640.12901, 0.00000065
640.14401, 0.00000059
640.15902, 0.00000054
640.17402, 0.00000049
640.18902, 0.00000044
640.20402, 0.00000040
640.21902, 0.00000036
640.23402, 0.00000032
640.24902, 0.00000029
640.26403, 0.00000026
640.27903, 0.00000023
640.29403, 0.00000020
640.30903, 0.00000018
640.32403, 0.00000016
640.33903, 0.00000014
640.35404, 0.00000012
640.36904, 0.00000011
640.38404, 0.00000009
640.39904, 0.00000008
640.41404, 0.00000007
640.42904, 0.00000006
640.44404, 0.00000005
640.45905, 0.00000005
640.47405, 0.00000004
640.48905, 0.00000004
640.50405, 0.00000003
640.51905, 0.00000003
640.53405, 0.00000002
640.54905, 0.00000002
640.56406, 0.00000002
640.57906, 0.00000002
640.59406, 0.00000002
640.60906, 0.00000002
640.62406, 0.00000002
640.63906, 0.00000002
640.65407, 0.00000003
640.66907, 0.00000003
640.68407, 0.00000004
640.69907, 0.00000004
640.71407, 0.00000005
640.72907, 0.00000006
640.74407, 0.00000008
640.75908, 0.00000010
640.77408, 0.00000012
640.78908, 0.00000014
640.80408, 0.00000018
640.81908, 0.00000021
640.83408, 0.00000026
640.84908, 0.00000032
640.86409, 0.00000038
640.87909, 0.00000046
640.89409, 0.00000056
640.90909, 0.00000067
640.92409, 0.00000081
640.93909, 0.00000097
640.95410, 0.00000115
640.96910, 0.00000137
640.98410, 0.00000163
640.99910, 0.00000193
641.01410, 0.00000229
641.02910, 0.00000269
641.04410, 0.00000317
641.05911, 0.00000372
641.07411, 0.00000435
641.08911, 0.00000508
641.10411, 0.00000591
641.11911, 0.00000687
641.13411, 0.00000795
641.14911, 0.00000919
641.16412, 0.00001060
641.17912, 0.00001219
641.19412, 0.00001398
641.20912, 0.00001599
641.22412, 0.00001825
641.23912, 0.00002078
641.25413, 0.00002360
641.26913, 0.00002673
641.28413, 0.00003020
641.29913, 0.00003404
641.31413, 0.00003828
641.32913, 0.00004293
641.34413, 0.00004802
641.35914, 0.00005359
641.37414, 0.00005965
641.38914, 0.00006623
641.40414, 0.00007336
641.41914, 0.00008104
641.43414, 0.00008931
641.44914, 0.00009818
641.46415, 0.00010766
641.47915, 0.00011776
641.49415, 0.00012848
641.50915, 0.00013983
641.52415, 0.00015181
641.53915, 0.00016440
641.55416, 0.00017758
641.56916, 0.00019135
641.58416, 0.00020567
641.59916, 0.00022050
641.61416, 0.00023582
641.62916, 0.00025157
641.64416, 0.00026771
641.65917, 0.00028416
641.67417, 0.00030088
641.68917, 0.00031778
641.70417, 0.00033479
641.71917, 0.00035184
